ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,nhs_board,age_group
2008-01-01,0.30121783293231935,0.8978893069632072,1.1566005980231322,0.30121783293231935,0.30121783293231935,0.7285889356413319,0.7285889356413319,0.7285889356413319,0.7285889356413319,0.7285889356413319,0.7285889356413319,0.0,0.0,0.0,1.0298067685736512,Dumfries and Galloway,40 and over
2009-01-01,0.3114641074701774,0.8811980644279859,1.1346808142099976,0.3114641074701774,0.3114641074701774,0.6983157366529877,0.6983157366529877,0.6983157366529877,0.6983157366529877,0.6983157366529877,0.6983157366529877,0.0,0.0,0.0,1.0097798441231651,Dumfries and Galloway,40 and over
2010-01-01,0.3216322150238073,0.904785829650695,1.1524346769866165,0.3216322150238073,0.3216322150238073,0.7046384128179792,0.7046384128179792,0.7046384128179792,0.7046384128179792,0.7046384128179792,0.7046384128179792,0.0,0.0,0.0,1.0262706278417866,Dumfries and Galloway,40 and over
2011-01-01,0.33175350420391675,0.9179273531763031,1.1708749782357837,0.33175350420391675,0.33175350420391675,0.7147333838894981,0.7147333838894981,0.7147333838894981,0.7147333838894981,0.7147333838894981,0.7147333838894981,0.0,0.0,0.0,1.0464868880934148,Dumfries and Galloway,40 and over
2012-01-01,0.3418446572728389,0.9416125763988202,1.2076585336949857,0.3418446572728389,0.3418446572728389,0.7285889356413223,0.7285889356413223,0.7285889356413223,0.7285889356413223,0.7285889356413223,0.7285889356413223,0.0,0.0,0.0,1.0704335929141613,Dumfries and Galloway,40 and over
2013-01-01,0.3519634117189887,0.9303791750269605,1.171875880916678,0.3519634117189887,0.3519634117189887,0.6983157366529994,0.6983157366529994,0.6983157366529994,0.6983157366529994,0.6983157366529994,0.6983157366529994,0.0,0.0,0.0,1.0502791483719882,Dumfries and Galloway,40 and over
2014-01-01,0.3620545188856971,0.9427231190534182,1.1912947207307614,0.3620545188856971,0.3620545188856971,0.7046384128180236,0.7046384128180236,0.7046384128180236,0.7046384128180236,0.7046384128180236,0.7046384128180236,0.0,0.0,0.0,1.0666929317037208,Dumfries and Galloway,40 and over
2015-01-01,0.37212708465921934,0.9575449478329061,1.2140810203747918,0.37212708465921934,0.37212708465921934,0.7147333838894464,0.7147333838894464,0.7147333838894464,0.7147333838894464,0.7147333838894464,0.7147333838894464,0.0,0.0,0.0,1.0868604685486658,Dumfries and Galloway,40 and over
2016-01-01,0.3821996502151852,0.988211941592662,1.2361229249644012,0.3821996502151852,0.3821996502151852,0.7285889356413191,0.7285889356413191,0.7285889356413191,0.7285889356413191,0.7285889356413191,0.7285889356413191,0.0,0.0,0.0,1.1107885858565043,Dumfries and Galloway,40 and over
2017-01-01,0.39229981162263144,0.9722270064995852,1.2093236992696876,0.39229981162263144,0.39229981162263144,0.6983157366529918,0.6983157366529918,0.6983157366529918,0.6983157366529918,0.6983157366529918,0.6983157366529918,0.0,0.0,0.0,1.0906155482756232,Dumfries and Galloway,40 and over
2018-01-01,0.4023723769606583,0.9790764700946321,1.2197475355083525,0.4023723769606583,0.4023723769606583,0.7046384128179703,0.7046384128179703,0.7046384128179703,0.7046384128179703,0.7046384128179703,0.7046384128179703,0.0,0.0,0.0,1.1070107897786285,Dumfries and Galloway,40 and over
2019-01-01,0.4124449422986853,1.0010802455535697,1.255907372226407,0.4124449422986853,0.4124449422986853,0.7147333838895125,0.7147333838895125,0.7147333838895125,0.7147333838895125,0.7147333838895125,0.7147333838895125,0.0,0.0,0.0,1.1271783261881978,Dumfries and Galloway,40 and over
2020-01-01,0.4225175076367121,1.017139440088902,1.2735796011780987,0.4225175076367121,0.4225175076367121,0.7285889356413371,0.7285889356413371,0.7285889356413371,0.7285889356413371,0.7285889356413371,0.7285889356413371,0.0,0.0,0.0,1.1511064432780491,Dumfries and Galloway,40 and over
